id,city,country,latitude,longitude
0,Svizzera,,0.0,0.0
1,CA,Italy,39.20738,9.13462
2,Global Crossing,,0.0,0.0
3,GEANT,,0.0,0.0
4,CA-,Italy,39.20738,9.13462
5,NAMEX,,0.0,0.0
6,AQ-,Italy,42.35055,13.39954
7,SS,Italy,40.72722,8.56028
8,PA-,Italy,38.11582,13.35976
9,Pv-,Italy,45.18446,9.16145
10,RM-,Italy,41.89474,12.4839
11,PG,Italy,43.09674,12.38286
12,CZ,Italy,38.89079,16.5987
13,TIX,,0.0,0.0
14,BO,Italy,44.49381,11.33875
15,MI-,Italy,45.46427,9.18951
16,VSIX,,0.0,0.0
17,TS-,Italy,45.64861,13.78
18,NA,Italy,40.83333,14.25
19,ME,Italy,38.19327,15.54969
20,CS,Italy,39.30999,16.25019
21,CT,Italy,37.50213,15.08719
22,PA,Italy,38.11582,13.35976
23,EUMED CONNECT,,0.0,0.0
24,MIX,,0.0,0.0
25,Level,,0.0,0.0
26,BO-,Italy,44.49381,11.33875
27,FUC,Italy,42.04023,13.4388
28,FI,Italy,43.76667,11.25
29,Fi,Italy,43.76667,11.25
30,PD-,Italy,45.41519,11.88181
31,VE,Italy,45.43861,12.32667
32,PD,Italy,45.41519,11.88181
34,TN,Italy,46.06787,11.12108
37,GE,Italy,44.40632,8.93386
38,TO,Italy,45.07049,7.68682
39,SA,Italy,40.67797,14.76599
40,PZ,Italy,40.64432,15.80857
41,CB,Italy,41.56003,14.66753
42,FRA,Italy,41.81632,12.66868
43,AQ,Italy,42.35055,13.39954
44,AN,Italy,43.59816,13.51008
45,MT,Italy,40.66852,16.60158
46,LE,Italy,40.35703,18.17202
47,BA,Italy,41.11773,16.85118
48,FG,Italy,41.46093,15.54925
49,Google,,0.0,0.0
51,BS,Italy,45.52478,10.22727
52,TO-PIX,,0.0,0.0
54,CO,Italy,45.46427,9.18951
55,Fe,Italy,44.82678,11.62071
56,Pv,Italy,45.18446,9.16145
57,PI,Italy,43.71553,10.39659
58,Ur,Italy,43.72621,12.63633
